ROI,Subject,Effect, LocalizerSize,EffectSize
9,215_FED_20160108a_3T1_PL2017,S, 46,0.541856
9,215_FED_20160108a_3T1_PL2017,N, 46,0.477033
9,326_FED_20150923a_3T2_PL2017,S, 46,1.225650
9,326_FED_20150923a_3T2_PL2017,N, 46,0.600400
9,327_FED_20150923b_3T2_PL2017,S, 46,0.311007
9,327_FED_20150923b_3T2_PL2017,N, 46,0.850291
10,129_KAN_prod_08_PL2017,S, 162,-0.147843
10,129_KAN_prod_08_PL2017,N, 162,-0.466137
10,140_KAN_prod_01_PL2017,S, 162,1.445813
10,140_KAN_prod_01_PL2017,N, 162,0.189894
10,147_KAN_prod_04_PL2017,S, 162,-0.020216
10,147_KAN_prod_04_PL2017,N, 162,-0.769190
10,165_KAN_prod_07_PL2017,S, 162,0.715498
10,165_KAN_prod_07_PL2017,N, 162,-0.061210
10,072_KAN_prod_02_PL2017,S, 162,1.276872
10,072_KAN_prod_02_PL2017,N, 162,0.223390
10,127_KAN_prod_03_PL2017,S, 162,0.565905
10,127_KAN_prod_03_PL2017,N, 162,-0.223890
10,050_FED_20150916b_3T2_PL2017,S, 162,0.451663
10,050_FED_20150916b_3T2_PL2017,N, 162,-0.248970
10,189_FED_20150916a_3T2_PL2017,S, 162,0.758977
10,189_FED_20150916a_3T2_PL2017,N, 162,0.122292
10,214_FED_20151111b_3T1_PL2017,S, 162,1.332850
10,214_FED_20151111b_3T1_PL2017,N, 162,0.410081
10,215_FED_20160108a_3T1_PL2017,S, 162,1.134926
10,215_FED_20160108a_3T1_PL2017,N, 162,0.017427
10,326_FED_20150923a_3T2_PL2017,S, 162,0.406026
10,326_FED_20150923a_3T2_PL2017,N, 162,-0.055469
10,327_FED_20150923b_3T2_PL2017,S, 162,0.506375
10,327_FED_20150923b_3T2_PL2017,N, 162,0.083406
11,129_KAN_prod_08_PL2017,S, 294,-0.460556
11,129_KAN_prod_08_PL2017,N, 294,-0.547552
11,140_KAN_prod_01_PL2017,S, 294,1.237262
11,140_KAN_prod_01_PL2017,N, 294,0.422183
11,147_KAN_prod_04_PL2017,S, 294,-0.637630
11,147_KAN_prod_04_PL2017,N, 294,-1.071140
11,165_KAN_prod_07_PL2017,S, 294,1.000710
