ROI,Subject,Effect, LocalizerSize,EffectSize
11,826_FED_20200130c_3T2_PL2017,S, 9,1.935783
11,826_FED_20200130c_3T2_PL2017,N, 9,1.695524
11,827_FED_20200130d_3T2_PL2017,S, 3,0.969608
11,827_FED_20200130d_3T2_PL2017,N, 3,1.289110
11,828_FED_20200205c_3T2_PL2017,S, 21,1.006202
11,828_FED_20200205c_3T2_PL2017,N, 21,1.058465
11,831_FED_20200213b_3T2_PL2017,S, 16,0.820794
11,831_FED_20200213b_3T2_PL2017,N, 16,0.962529
12,770_FED_20191120c_3T2_PL2017,S, 4,0.215996
12,770_FED_20191120c_3T2_PL2017,N, 4,-0.141534
12,788_FED_20191120b_3T2_PL2017,S, 7,-0.291017
12,788_FED_20191120b_3T2_PL2017,N, 7,-0.501526
12,803_FED_20191120d_3T2_PL2017,S, 0,0.000000
12,803_FED_20191120d_3T2_PL2017,N, 0,0.000000
12,805_FED_20191204a_3T2_PL2017,S, 7,0.672384
12,805_FED_20191204a_3T2_PL2017,N, 7,0.375271
12,806_FED_20191204b_3T2_PL2017,S, 10,-0.226573
12,806_FED_20191204b_3T2_PL2017,N, 10,-0.635514
12,807_FED_20191204c_3T2_PL2017,S, 4,0.562869
12,807_FED_20191204c_3T2_PL2017,N, 4,0.508489
12,797_FED_20200205a_3T2_PL2017,S, 11,0.007023
12,797_FED_20200205a_3T2_PL2017,N, 11,-0.123710
12,261_FED_20200205b_3T2_PL2017,S, 1,-0.001538
12,261_FED_20200205b_3T2_PL2017,N, 1,-0.294837
12,824_FED_20200130a_3T2_PL2017,S, 0,0.000000
12,824_FED_20200130a_3T2_PL2017,N, 0,0.000000
12,825_FED_20200130b_3T2_PL2017,S, 7,1.551632
12,825_FED_20200130b_3T2_PL2017,N, 7,1.368217
12,826_FED_20200130c_3T2_PL2017,S, 4,1.268159
12,826_FED_20200130c_3T2_PL2017,N, 4,1.499493
12,827_FED_20200130d_3T2_PL2017,S, 0,0.000000
12,827_FED_20200130d_3T2_PL2017,N, 0,0.000000
12,828_FED_20200205c_3T2_PL2017,S, 11,0.545146
12,828_FED_20200205c_3T2_PL2017,N, 11,0.412687
12,831_FED_20200213b_3T2_PL2017,S, 1,0.284268
12,831_FED_20200213b_3T2_PL2017,N, 1,-0.171382
13,770_FED_20191120c_3T2_PL2017,S, 2,-0.268702
13,770_FED_20191120c_3T2_PL2017,N, 2,-0.167331
13,788_FED_20191120b_3T2_PL2017,S, 2,1.963774
13,788_FED_20191120b_3T2_PL2017,N, 2,1.768161
13,803_FED_20191120d_3T2_PL2017,S, 9,-0.283887
13,803_FED_20191120d_3T2_PL2017,N, 9,-0.076002
13,805_FED_20191204a_3T2_PL2017,S, 5,0.265727
13,805_FED_20191204a_3T2_PL2017,N, 5,0.153413
13,806_FED_20191204b_3T2_PL2017,S, 0,0.000000
13,806_FED_20191204b_3T2_PL2017,N, 0,0.000000
13,807_FED_20191204c_3T2_PL2017,S, 10,1.505845
13,807_FED_20191204c_3T2_PL2017,N, 10,1.164678
13,797_FED_20200205a_3T2_PL2017,S, 8,0.180359
