ROI,Subject,Effect,LocalizerSize,EffectSize,Expt,Network,Localizer_contrast,CriticalTask,ROI_name,Speak_and_type,Hemisphere
1,758_FED_20190411d_3T2_PL2017,H,395,2.169817,E1,MD,H>E,spWM,PostParietal,0,LH
1,758_FED_20190411d_3T2_PL2017,E,395,1.822667,E1,MD,H>E,spWM,PostParietal,0,LH
2,742_FED_20190320b_3T2_PL2017,H,86,2.761947,E1,MD,H>E,spWM,midParietal,0,LH
2,742_FED_20190320b_3T2_PL2017,E,86,1.822633,E1,MD,H>E,spWM,midParietal,0,LH
2,746_FED_20190328a_3T2_PL2017,H,86,4.011092,E1,MD,H>E,spWM,midParietal,0,LH
2,746_FED_20190328a_3T2_PL2017,E,86,3.202171,E1,MD,H>E,spWM,midParietal,0,LH
2,747_FED_20190328b_3T2_PL2017,H,86,0.19855,E1,MD,H>E,spWM,midParietal,0,LH
2,747_FED_20190328b_3T2_PL2017,E,86,0.27947,E1,MD,H>E,spWM,midParietal,0,LH
2,748_FED_20190328c_3T2_PL2017,H,86,3.327405,E1,MD,H>E,spWM,midParietal,0,LH
2,748_FED_20190328c_3T2_PL2017,E,86,2.860516,E1,MD,H>E,spWM,midParietal,0,LH
2,749_FED_20190404a_3T2_PL2017,H,86,3.409165,E1,MD,H>E,spWM,midParietal,0,LH
2,749_FED_20190404a_3T2_PL2017,E,86,1.919881,E1,MD,H>E,spWM,midParietal,0,LH
2,750_FED_20190404b_3T2_PL2017,H,86,4.939884,E1,MD,H>E,spWM,midParietal,0,LH
2,750_FED_20190404b_3T2_PL2017,E,86,2.14118,E1,MD,H>E,spWM,midParietal,0,LH
2,751_FED_20190404c_3T2_PL2017,H,86,4.585079,E1,MD,H>E,spWM,midParietal,0,LH
2,751_FED_20190404c_3T2_PL2017,E,86,2.27456,E1,MD,H>E,spWM,midParietal,0,LH
2,752_FED_20190404d_3T2_PL2017,H,86,9.932296,E1,MD,H>E,spWM,midParietal,0,LH
2,752_FED_20190404d_3T2_PL2017,E,86,7.203976,E1,MD,H>E,spWM,midParietal,0,LH
2,753_FED_20190405a_3T2_PL2017,H,86,3.649888,E1,MD,H>E,spWM,midParietal,0,LH
2,753_FED_20190405a_3T2_PL2017,E,86,3.091585,E1,MD,H>E,spWM,midParietal,0,LH
2,754_FED_20190405b_3T2_PL2017,H,86,3.167587,E1,MD,H>E,spWM,midParietal,0,LH
2,754_FED_20190405b_3T2_PL2017,E,86,1.904144,E1,MD,H>E,spWM,midParietal,0,LH
2,755_FED_20190411a_3T2_PL2017,H,86,4.710369,E1,MD,H>E,spWM,midParietal,0,LH
2,755_FED_20190411a_3T2_PL2017,E,86,3.104381,E1,MD,H>E,spWM,midParietal,0,LH
2,756_FED_20190411b_3T2_PL2017,H,86,1.342173,E1,MD,H>E,spWM,midParietal,0,LH
2,756_FED_20190411b_3T2_PL2017,E,86,1.17568,E1,MD,H>E,spWM,midParietal,0,LH
2,757_FED_20190411c_3T2_PL2017,H,86,0.445033,E1,MD,H>E,spWM,midParietal,0,LH
2,757_FED_20190411c_3T2_PL2017,E,86,0.310476,E1,MD,H>E,spWM,midParietal,0,LH
2,758_FED_20190411d_3T2_PL2017,H,86,2.647358,E1,MD,H>E,spWM,midParietal,0,LH
2,758_FED_20190411d_3T2_PL2017,E,86,1.165722,E1,MD,H>E,spWM,midParietal,0,LH
3,742_FED_20190320b_3T2_PL2017,H,201,3.96643,E1,MD,H>E,spWM,antParietal,0,LH
3,742_FED_20190320b_3T2_PL2017,E,201,2.928205,E1,MD,H>E,spWM,antParietal,0,LH
3,746_FED_20190328a_3T2_PL2017,H,201,5.159207,E1,MD,H>E,spWM,antParietal,0,LH
3,746_FED_20190328a_3T2_PL2017,E,201,3.731587,E1,MD,H>E,spWM,antParietal,0,LH
3,747_FED_20190328b_3T2_PL2017,H,201,1.356839,E1,MD,H>E,spWM,antParietal,0,LH
3,747_FED_20190328b_3T2_PL2017,E,201,1.418582,E1,MD,H>E,spWM,antParietal,0,LH
3,748_FED_20190328c_3T2_PL2017,H,201,4.041316,E1,MD,H>E,spWM,antParietal,0,LH
3,748_FED_20190328c_3T2_PL2017,E,201,3.257839,E1,MD,H>E,spWM,antParietal,0,LH
3,749_FED_20190404a_3T2_PL2017,H,201,4.071441,E1,MD,H>E,spWM,antParietal,0,LH
3,749_FED_20190404a_3T2_PL2017,E,201,2.909449,E1,MD,H>E,spWM,antParietal,0,LH
3,750_FED_20190404b_3T2_PL2017,H,201,3.367745,E1,MD,H>E,spWM,antParietal,0,LH
3,750_FED_20190404b_3T2_PL2017,E,201,1.60074,E1,MD,H>E,spWM,antParietal,0,LH
3,751_FED_20190404c_3T2_PL2017,H,201,5.393777,E1,MD,H>E,spWM,antParietal,0,LH
3,751_FED_20190404c_3T2_PL2017,E,201,4.105626,E1,MD,H>E,spWM,antParietal,0,LH
3,752_FED_20190404d_3T2_PL2017,H,201,5.215925,E1,MD,H>E,spWM,antParietal,0,LH
3,752_FED_20190404d_3T2_PL2017,E,201,3.635126,E1,MD,H>E,spWM,antParietal,0,LH
3,753_FED_20190405a_3T2_PL2017,H,201,8.898195,E1,MD,H>E,spWM,antParietal,0,LH
3,753_FED_20190405a_3T2_PL2017,E,201,6.62984,E1,MD,H>E,spWM,antParietal,0,LH
3,754_FED_20190405b_3T2_PL2017,H,201,4.2827210000000004,E1,MD,H>E,spWM,antParietal,0,LH
3,754_FED_20190405b_3T2_PL2017,E,201,2.408884,E1,MD,H>E,spWM,antParietal,0,LH
3,755_FED_20190411a_3T2_PL2017,H,201,4.659812,E1,MD,H>E,spWM,antParietal,0,LH
3,755_FED_20190411a_3T2_PL2017,E,201,3.236947,E1,MD,H>E,spWM,antParietal,0,LH
3,756_FED_20190411b_3T2_PL2017,H,201,2.82704,E1,MD,H>E,spWM,antParietal,0,LH
3,756_FED_20190411b_3T2_PL2017,E,201,2.203614,E1,MD,H>E,spWM,antParietal,0,LH
3,757_FED_20190411c_3T2_PL2017,H,201,1.360166,E1,MD,H>E,spWM,antParietal,0,LH
3,757_FED_20190411c_3T2_PL2017,E,201,1.237065,E1,MD,H>E,spWM,antParietal,0,LH
3,758_FED_20190411d_3T2_PL2017,H,201,2.128916,E1,MD,H>E,spWM,antParietal,0,LH
3,758_FED_20190411d_3T2_PL2017,E,201,1.473543,E1,MD,H>E,spWM,antParietal,0,LH
4,742_FED_20190320b_3T2_PL2017,H,179,3.361663,E1,MD,H>E,spWM,supFrontal,0,LH
4,742_FED_20190320b_3T2_PL2017,E,179,1.698446,E1,MD,H>E,spWM,supFrontal,0,LH
4,746_FED_20190328a_3T2_PL2017,H,179,5.833336,E1,MD,H>E,spWM,supFrontal,0,LH
4,746_FED_20190328a_3T2_PL2017,E,179,4.749599,E1,MD,H>E,spWM,supFrontal,0,LH
4,747_FED_20190328b_3T2_PL2017,H,179,0.775381,E1,MD,H>E,spWM,supFrontal,0,LH
4,747_FED_20190328b_3T2_PL2017,E,179,1.343156,E1,MD,H>E,spWM,supFrontal,0,LH
4,748_FED_20190328c_3T2_PL2017,H,179,4.781889,E1,MD,H>E,spWM,supFrontal,0,LH
4,748_FED_20190328c_3T2_PL2017,E,179,3.848586,E1,MD,H>E,spWM,supFrontal,0,LH
4,749_FED_20190404a_3T2_PL2017,H,179,2.669002,E1,MD,H>E,spWM,supFrontal,0,LH
4,749_FED_20190404a_3T2_PL2017,E,179,1.763641,E1,MD,H>E,spWM,supFrontal,0,LH
4,750_FED_20190404b_3T2_PL2017,H,179,5.498084,E1,MD,H>E,spWM,supFrontal,0,LH
4,750_FED_20190404b_3T2_PL2017,E,179,2.989752,E1,MD,H>E,spWM,supFrontal,0,LH
4,751_FED_20190404c_3T2_PL2017,H,179,2.731661,E1,MD,H>E,spWM,supFrontal,0,LH
4,751_FED_20190404c_3T2_PL2017,E,179,1.475303,E1,MD,H>E,spWM,supFrontal,0,LH
4,752_FED_20190404d_3T2_PL2017,H,179,2.575331,E1,MD,H>E,spWM,supFrontal,0,LH
4,752_FED_20190404d_3T2_PL2017,E,179,1.840596,E1,MD,H>E,spWM,supFrontal,0,LH
4,753_FED_20190405a_3T2_PL2017,H,179,4.90462,E1,MD,H>E,spWM,supFrontal,0,LH
4,753_FED_20190405a_3T2_PL2017,E,179,3.86775,E1,MD,H>E,spWM,supFrontal,0,LH
4,754_FED_20190405b_3T2_PL2017,H,179,4.053898,E1,MD,H>E,spWM,supFrontal,0,LH
4,754_FED_20190405b_3T2_PL2017,E,179,2.443685,E1,MD,H>E,spWM,supFrontal,0,LH
4,755_FED_20190411a_3T2_PL2017,H,179,4.976141,E1,MD,H>E,spWM,supFrontal,0,LH
4,755_FED_20190411a_3T2_PL2017,E,179,3.79775,E1,MD,H>E,spWM,supFrontal,0,LH
4,756_FED_20190411b_3T2_PL2017,H,179,2.886998,E1,MD,H>E,spWM,supFrontal,0,LH
4,756_FED_20190411b_3T2_PL2017,E,179,2.392732,E1,MD,H>E,spWM,supFrontal,0,LH
4,757_FED_20190411c_3T2_PL2017,H,179,1.747203,E1,MD,H>E,spWM,supFrontal,0,LH
4,757_FED_20190411c_3T2_PL2017,E,179,1.701497,E1,MD,H>E,spWM,supFrontal,0,LH
4,758_FED_20190411d_3T2_PL2017,H,179,4.224696,E1,MD,H>E,spWM,supFrontal,0,LH
4,758_FED_20190411d_3T2_PL2017,E,179,2.43423,E1,MD,H>E,spWM,supFrontal,0,LH
5,742_FED_20190320b_3T2_PL2017,H,118,7.527281,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,742_FED_20190320b_3T2_PL2017,E,118,4.74885,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,746_FED_20190328a_3T2_PL2017,H,118,5.118538,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,746_FED_20190328a_3T2_PL2017,E,118,3.620927,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,747_FED_20190328b_3T2_PL2017,H,118,1.468043,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,747_FED_20190328b_3T2_PL2017,E,118,1.20612,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,748_FED_20190328c_3T2_PL2017,H,118,3.022738,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,748_FED_20190328c_3T2_PL2017,E,118,2.47811,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,749_FED_20190404a_3T2_PL2017,H,118,3.769401,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,749_FED_20190404a_3T2_PL2017,E,118,2.558298,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,750_FED_20190404b_3T2_PL2017,H,118,5.185387,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,750_FED_20190404b_3T2_PL2017,E,118,2.537864,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,751_FED_20190404c_3T2_PL2017,H,118,2.095369,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,751_FED_20190404c_3T2_PL2017,E,118,0.738098,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,752_FED_20190404d_3T2_PL2017,H,118,4.437481,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,752_FED_20190404d_3T2_PL2017,E,118,3.2302399999999998,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,753_FED_20190405a_3T2_PL2017,H,118,5.642281,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,753_FED_20190405a_3T2_PL2017,E,118,4.533582,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,754_FED_20190405b_3T2_PL2017,H,118,4.886964,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,754_FED_20190405b_3T2_PL2017,E,118,2.79424,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,755_FED_20190411a_3T2_PL2017,H,118,8.218669,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,755_FED_20190411a_3T2_PL2017,E,118,6.014174,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,756_FED_20190411b_3T2_PL2017,H,118,4.900031,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,756_FED_20190411b_3T2_PL2017,E,118,3.472488,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,757_FED_20190411c_3T2_PL2017,H,118,1.000414,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,757_FED_20190411c_3T2_PL2017,E,118,0.70625,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,758_FED_20190411d_3T2_PL2017,H,118,1.446262,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
5,758_FED_20190411d_3T2_PL2017,E,118,0.434265,E1,MD,H>E,spWM,Precentral_A_PrecG,0,LH
6,742_FED_20190320b_3T2_PL2017,H,63,4.239397,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,742_FED_20190320b_3T2_PL2017,E,63,2.580622,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,746_FED_20190328a_3T2_PL2017,H,63,2.962327,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,746_FED_20190328a_3T2_PL2017,E,63,1.429148,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,747_FED_20190328b_3T2_PL2017,H,63,1.301283,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,747_FED_20190328b_3T2_PL2017,E,63,1.073444,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,748_FED_20190328c_3T2_PL2017,H,63,3.446486,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,748_FED_20190328c_3T2_PL2017,E,63,2.664902,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,749_FED_20190404a_3T2_PL2017,H,63,3.087233,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,749_FED_20190404a_3T2_PL2017,E,63,1.557138,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,750_FED_20190404b_3T2_PL2017,H,63,5.503032,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,750_FED_20190404b_3T2_PL2017,E,63,2.840351,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,751_FED_20190404c_3T2_PL2017,H,63,1.993696,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,751_FED_20190404c_3T2_PL2017,E,63,1.136248,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,752_FED_20190404d_3T2_PL2017,H,63,1.871815,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,752_FED_20190404d_3T2_PL2017,E,63,1.168647,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,753_FED_20190405a_3T2_PL2017,H,63,6.704073,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,753_FED_20190405a_3T2_PL2017,E,63,5.277316,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,754_FED_20190405b_3T2_PL2017,H,63,4.571065,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,754_FED_20190405b_3T2_PL2017,E,63,2.314349,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,755_FED_20190411a_3T2_PL2017,H,63,5.944945,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,755_FED_20190411a_3T2_PL2017,E,63,4.13541,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,756_FED_20190411b_3T2_PL2017,H,63,3.054568,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,756_FED_20190411b_3T2_PL2017,E,63,2.140192,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,757_FED_20190411c_3T2_PL2017,H,63,0.409999,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,757_FED_20190411c_3T2_PL2017,E,63,0.568344,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,758_FED_20190411d_3T2_PL2017,H,63,1.412036,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
6,758_FED_20190411d_3T2_PL2017,E,63,0.863475,E1,MD,H>E,spWM,Precentral_B_IFGop,0,LH
7,742_FED_20190320b_3T2_PL2017,H,159,3.186413,E1,MD,H>E,spWM,midFrontal,0,LH
7,742_FED_20190320b_3T2_PL2017,E,159,1.56119,E1,MD,H>E,spWM,midFrontal,0,LH
7,746_FED_20190328a_3T2_PL2017,H,159,3.271273,E1,MD,H>E,spWM,midFrontal,0,LH
7,746_FED_20190328a_3T2_PL2017,E,159,1.859774,E1,MD,H>E,spWM,midFrontal,0,LH
7,747_FED_20190328b_3T2_PL2017,H,159,1.907627,E1,MD,H>E,spWM,midFrontal,0,LH
7,747_FED_20190328b_3T2_PL2017,E,159,1.765842,E1,MD,H>E,spWM,midFrontal,0,LH
7,748_FED_20190328c_3T2_PL2017,H,159,2.384598,E1,MD,H>E,spWM,midFrontal,0,LH
7,748_FED_20190328c_3T2_PL2017,E,159,1.633534,E1,MD,H>E,spWM,midFrontal,0,LH
7,749_FED_20190404a_3T2_PL2017,H,159,2.495299,E1,MD,H>E,spWM,midFrontal,0,LH
7,749_FED_20190404a_3T2_PL2017,E,159,1.369057,E1,MD,H>E,spWM,midFrontal,0,LH
7,750_FED_20190404b_3T2_PL2017,H,159,5.044853,E1,MD,H>E,spWM,midFrontal,0,LH
7,750_FED_20190404b_3T2_PL2017,E,159,2.446879,E1,MD,H>E,spWM,midFrontal,0,LH
7,751_FED_20190404c_3T2_PL2017,H,159,2.190841,E1,MD,H>E,spWM,midFrontal,0,LH
7,751_FED_20190404c_3T2_PL2017,E,159,0.786818,E1,MD,H>E,spWM,midFrontal,0,LH
7,752_FED_20190404d_3T2_PL2017,H,159,3.132099,E1,MD,H>E,spWM,midFrontal,0,LH
7,752_FED_20190404d_3T2_PL2017,E,159,1.816885,E1,MD,H>E,spWM,midFrontal,0,LH
7,753_FED_20190405a_3T2_PL2017,H,159,4.224998,E1,MD,H>E,spWM,midFrontal,0,LH
7,753_FED_20190405a_3T2_PL2017,E,159,1.62048,E1,MD,H>E,spWM,midFrontal,0,LH
7,754_FED_20190405b_3T2_PL2017,H,159,2.498168,E1,MD,H>E,spWM,midFrontal,0,LH
7,754_FED_20190405b_3T2_PL2017,E,159,1.285344,E1,MD,H>E,spWM,midFrontal,0,LH
7,755_FED_20190411a_3T2_PL2017,H,159,5.251485,E1,MD,H>E,spWM,midFrontal,0,LH
7,755_FED_20190411a_3T2_PL2017,E,159,3.560297,E1,MD,H>E,spWM,midFrontal,0,LH
7,756_FED_20190411b_3T2_PL2017,H,159,2.337019,E1,MD,H>E,spWM,midFrontal,0,LH
7,756_FED_20190411b_3T2_PL2017,E,159,1.812913,E1,MD,H>E,spWM,midFrontal,0,LH
7,757_FED_20190411c_3T2_PL2017,H,159,2.214082,E1,MD,H>E,spWM,midFrontal,0,LH
7,757_FED_20190411c_3T2_PL2017,E,159,1.434102,E1,MD,H>E,spWM,midFrontal,0,LH
7,758_FED_20190411d_3T2_PL2017,H,159,2.278779,E1,MD,H>E,spWM,midFrontal,0,LH
7,758_FED_20190411d_3T2_PL2017,E,159,0.434864,E1,MD,H>E,spWM,midFrontal,0,LH
8,742_FED_20190320b_3T2_PL2017,H,162,4.27898,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,742_FED_20190320b_3T2_PL2017,E,162,2.198323,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,746_FED_20190328a_3T2_PL2017,H,162,3.448445,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,746_FED_20190328a_3T2_PL2017,E,162,2.126538,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,747_FED_20190328b_3T2_PL2017,H,162,-0.100993,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,747_FED_20190328b_3T2_PL2017,E,162,0.677033,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,748_FED_20190328c_3T2_PL2017,H,162,2.910347,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,748_FED_20190328c_3T2_PL2017,E,162,2.36476,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,749_FED_20190404a_3T2_PL2017,H,162,1.890715,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,749_FED_20190404a_3T2_PL2017,E,162,0.742267,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,750_FED_20190404b_3T2_PL2017,H,162,4.760302,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,750_FED_20190404b_3T2_PL2017,E,162,2.239524,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,751_FED_20190404c_3T2_PL2017,H,162,2.755671,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,751_FED_20190404c_3T2_PL2017,E,162,0.749511,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,752_FED_20190404d_3T2_PL2017,H,162,2.038304,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,752_FED_20190404d_3T2_PL2017,E,162,0.930437,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,753_FED_20190405a_3T2_PL2017,H,162,5.40295,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,753_FED_20190405a_3T2_PL2017,E,162,3.270306,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,754_FED_20190405b_3T2_PL2017,H,162,4.039509,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,754_FED_20190405b_3T2_PL2017,E,162,2.852232,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,755_FED_20190411a_3T2_PL2017,H,162,1.472811,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,755_FED_20190411a_3T2_PL2017,E,162,0.952773,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,756_FED_20190411b_3T2_PL2017,H,162,1.871305,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,756_FED_20190411b_3T2_PL2017,E,162,1.904952,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,757_FED_20190411c_3T2_PL2017,H,162,0.237435,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,757_FED_20190411c_3T2_PL2017,E,162,-1.014777,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,758_FED_20190411d_3T2_PL2017,H,162,2.241411,E1,MD,H>E,spWM,midFrontalOrb,0,LH
8,758_FED_20190411d_3T2_PL2017,E,162,0.538656,E1,MD,H>E,spWM,midFrontalOrb,0,LH
9,742_FED_20190320b_3T2_PL2017,H,64,2.377129,E1,MD,H>E,spWM,insula,0,LH
9,742_FED_20190320b_3T2_PL2017,E,64,1.406409,E1,MD,H>E,spWM,insula,0,LH
9,746_FED_20190328a_3T2_PL2017,H,64,2.645379,E1,MD,H>E,spWM,insula,0,LH
9,746_FED_20190328a_3T2_PL2017,E,64,1.603425,E1,MD,H>E,spWM,insula,0,LH
9,747_FED_20190328b_3T2_PL2017,H,64,0.61692,E1,MD,H>E,spWM,insula,0,LH
9,747_FED_20190328b_3T2_PL2017,E,64,0.304152,E1,MD,H>E,spWM,insula,0,LH
9,748_FED_20190328c_3T2_PL2017,H,64,1.287489,E1,MD,H>E,spWM,insula,0,LH
9,748_FED_20190328c_3T2_PL2017,E,64,1.194717,E1,MD,H>E,spWM,insula,0,LH
9,749_FED_20190404a_3T2_PL2017,H,64,2.21414,E1,MD,H>E,spWM,insula,0,LH
9,749_FED_20190404a_3T2_PL2017,E,64,1.391677,E1,MD,H>E,spWM,insula,0,LH
9,750_FED_20190404b_3T2_PL2017,H,64,6.437664,E1,MD,H>E,spWM,insula,0,LH
9,750_FED_20190404b_3T2_PL2017,E,64,2.074949,E1,MD,H>E,spWM,insula,0,LH
9,751_FED_20190404c_3T2_PL2017,H,64,2.156815,E1,MD,H>E,spWM,insula,0,LH
9,751_FED_20190404c_3T2_PL2017,E,64,1.290907,E1,MD,H>E,spWM,insula,0,LH
9,752_FED_20190404d_3T2_PL2017,H,64,1.482563,E1,MD,H>E,spWM,insula,0,LH
9,752_FED_20190404d_3T2_PL2017,E,64,0.665921,E1,MD,H>E,spWM,insula,0,LH
9,753_FED_20190405a_3T2_PL2017,H,64,1.981492,E1,MD,H>E,spWM,insula,0,LH
9,753_FED_20190405a_3T2_PL2017,E,64,1.525804,E1,MD,H>E,spWM,insula,0,LH
9,754_FED_20190405b_3T2_PL2017,H,64,2.460853,E1,MD,H>E,spWM,insula,0,LH
9,754_FED_20190405b_3T2_PL2017,E,64,1.422713,E1,MD,H>E,spWM,insula,0,LH
9,755_FED_20190411a_3T2_PL2017,H,64,3.162793,E1,MD,H>E,spWM,insula,0,LH
9,755_FED_20190411a_3T2_PL2017,E,64,1.781264,E1,MD,H>E,spWM,insula,0,LH
9,756_FED_20190411b_3T2_PL2017,H,64,1.347114,E1,MD,H>E,spWM,insula,0,LH
9,756_FED_20190411b_3T2_PL2017,E,64,1.163859,E1,MD,H>E,spWM,insula,0,LH
9,757_FED_20190411c_3T2_PL2017,H,64,1.687586,E1,MD,H>E,spWM,insula,0,LH
9,757_FED_20190411c_3T2_PL2017,E,64,1.444001,E1,MD,H>E,spWM,insula,0,LH
9,758_FED_20190411d_3T2_PL2017,H,64,1.456801,E1,MD,H>E,spWM,insula,0,LH
9,758_FED_20190411d_3T2_PL2017,E,64,0.793853,E1,MD,H>E,spWM,insula,0,LH
10,742_FED_20190320b_3T2_PL2017,H,111,2.39628,E1,MD,H>E,spWM,medialFrontal,0,LH
10,742_FED_20190320b_3T2_PL2017,E,111,1.140772,E1,MD,H>E,spWM,medialFrontal,0,LH
10,746_FED_20190328a_3T2_PL2017,H,111,2.944733,E1,MD,H>E,spWM,medialFrontal,0,LH
10,746_FED_20190328a_3T2_PL2017,E,111,1.703895,E1,MD,H>E,spWM,medialFrontal,0,LH
10,747_FED_20190328b_3T2_PL2017,H,111,0.39539,E1,MD,H>E,spWM,medialFrontal,0,LH
10,747_FED_20190328b_3T2_PL2017,E,111,0.255779,E1,MD,H>E,spWM,medialFrontal,0,LH
10,748_FED_20190328c_3T2_PL2017,H,111,3.393834,E1,MD,H>E,spWM,medialFrontal,0,LH
10,748_FED_20190328c_3T2_PL2017,E,111,2.605069,E1,MD,H>E,spWM,medialFrontal,0,LH
10,749_FED_20190404a_3T2_PL2017,H,111,2.726413,E1,MD,H>E,spWM,medialFrontal,0,LH
10,749_FED_20190404a_3T2_PL2017,E,111,1.53919,E1,MD,H>E,spWM,medialFrontal,0,LH
10,750_FED_20190404b_3T2_PL2017,H,111,4.08513,E1,MD,H>E,spWM,medialFrontal,0,LH
10,750_FED_20190404b_3T2_PL2017,E,111,1.385339,E1,MD,H>E,spWM,medialFrontal,0,LH
10,751_FED_20190404c_3T2_PL2017,H,111,2.235268,E1,MD,H>E,spWM,medialFrontal,0,LH
10,751_FED_20190404c_3T2_PL2017,E,111,1.011854,E1,MD,H>E,spWM,medialFrontal,0,LH
10,752_FED_20190404d_3T2_PL2017,H,111,1.191161,E1,MD,H>E,spWM,medialFrontal,0,LH
10,752_FED_20190404d_3T2_PL2017,E,111,0.489268,E1,MD,H>E,spWM,medialFrontal,0,LH
10,753_FED_20190405a_3T2_PL2017,H,111,2.744883,E1,MD,H>E,spWM,medialFrontal,0,LH
10,753_FED_20190405a_3T2_PL2017,E,111,1.786052,E1,MD,H>E,spWM,medialFrontal,0,LH
10,754_FED_20190405b_3T2_PL2017,H,111,2.625133,E1,MD,H>E,spWM,medialFrontal,0,LH
10,754_FED_20190405b_3T2_PL2017,E,111,1.585118,E1,MD,H>E,spWM,medialFrontal,0,LH
10,755_FED_20190411a_3T2_PL2017,H,111,3.975746,E1,MD,H>E,spWM,medialFrontal,0,LH
